Sales_ID,name,year,selling_price,km_driven,State_or_Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,sold,Region
3169,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2005,310000,200000,Oregon,Oregon City,1,1,1,2,12.8,2494,102.0,8,0,3
3170,Tata Sumo EX,2016,445000,63000,Oregon,Oregon City,1,0,1,0,15.3,2956,83.8,9,0,3
3171,Mahindra Bolero B4,2015,445000,62000,Oregon,Oregon City,1,0,1,0,21.0,1498,74.96,7,0,3
3172,Tata New Safari 3L Dicor LX 4x2,2012,450000,68240,Oregon,Portland,1,0,1,0,13.93,2956,138.1,7,0,3
3173,Mahindra Scorpio 1.99 S10 4WD,2008,450000,78000,Oregon,Portland,1,0,1,0,15.4,1997,120.0,7,0,3
3175,Maruti Wagon R VXI,2010,200000,35000,Illinois,Mount Prospect,3,0,1,0,18.9,998,67.1,5,0,0
3176,Maruti Swift Dzire LXI,2018,611000,9000,Illinois,Moline,3,0,1,0,19.1,1197,85.8,5,0,0
3177,Hyundai Creta 1.6 CRDi Anniversary Edition,2016,819999,39000,Illinois,Melrose Park,1,0,1,0,19.67,1582,126.2,5,0,0
3178,Hyundai Creta 1.4 CRDi S,2016,825000,39000,North Dakota,Mandan,1,0,1,0,21.38,1396,88.7,5,0,0
3179,Ford Ecosport 1.5 Diesel Titanium,2015,599000,92651,Illinois,Mount Prospect,1,0,1,0,21.7,1498,98.96,5,0,0
3180,Maruti Swift LXi BSIV,2018,490000,28000,Illinois,Moline,3,0,1,0,16.1,1197,85.0,5,0,0
3181,Tata Zest Revotron 1.2 XT,2020,500000,40000,Illinois,Moline,3,1,1,0,17.57,1193,88.7,5,0,0
3182,Tata Zest Revotron 1.2 XT,2020,500000,40000,Illinois,Moline,3,1,1,0,17.57,1193,88.7,5,0,0
3183,Mahindra XUV500 W10 2WD,2017,1100000,88754,Illinois,Melrose Park,1,0,1,0,16.0,2179,140.0,7,0,0
3184,Ford Aspire Titanium BSIV,2019,675000,7000,Illinois,Moline,3,1,1,0,19.4,1194,94.93,5,0,0
3185,Mahindra XUV500 W9 2WD,2018,1350000,40000,North Dakota,Mandan,1,1,1,0,16.0,2179,138.0,7,0,0
3186,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,2018,570000,20000,Illinois,Melrose Park,3,1,1,0,18.9,1197,81.86,5,0,0
3187,Hyundai Grand i10 1.2 CRDi Asta,2017,455000,50000,Illinois,Melrose Park,1,1,1,0,24.0,1186,73.97,5,0,0
3188,Hyundai EON Era Plus,2013,165000,45000,Illinois,Melrose Park,3,1,1,2,21.1,814,55.2,5,0,0
3189,Honda City i VTEC VX Option BL,2016,925000,22000,New York,Rotterdam,3,1,1,0,17.8,1497,117.3,5,0,1
3190,Tata Indigo CS eLX BS IV,2014,215000,100000,Louisiana,Slidell,1,1,1,2,25.0,1396,69.01,5,0,2
3191,Maruti Swift VXI Optional,2016,470000,23700,Maryland,Annapolis,3,1,1,0,20.4,1197,81.8,5,0,1
3192,Maruti Swift VXI Deca,2016,470000,23700,New York,Rotterdam,3,1,1,0,20.4,1197,81.8,5,0,1
3193,Maruti Ciaz ZDi Plus SHVS,2017,650000,60000,New York,Rotterdam,1,1,1,0,28.09,1248,88.5,5,0,1
3194,Renault Captur 1.5 Diesel RXT,2017,900000,50000,Louisiana,Slidell,1,1,1,0,20.37,1461,108.45,5,0,2
3196,Ford Fiesta Classic 1.4 SXI Duratorq,2009,190000,100000,Maryland,Annapolis,1,1,1,2,17.8,1399,67.0,5,0,1
3197,Hyundai i20 Active 1.4 SX with AVN,2017,715000,60000,Maryland,Annapolis,1,1,1,0,21.19,1396,88.73,5,0,1
3198,Tata Indigo CS eVX,2013,227999,60000,Maryland,Annapolis,1,1,1,2,25.0,1396,69.01,5,0,1
3199,Tata Bolt Quadrajet XE,2017,450000,50000,Maryland,Annapolis,1,1,1,0,22.95,1248,74.0,5,0,1
3200,Chevrolet Beat Diesel LT,2015,200000,40000,New York,Rotterdam,1,1,1,0,25.44,936,56.3,5,0,1
3201,Maruti Wagon R LXI CNG,2017,400000,110000,New York,Rotterdam,0,1,1,0,26.6,998,58.16,5,0,1
3202,Maruti Ertiga SHVS VDI,2016,725000,110000,Maryland,Aspen Hill,1,1,1,0,24.52,1248,88.5,7,0,1
3203,Ford Figo Diesel Titanium,2014,300000,80000,Kansas,Manhattan,1,1,1,0,20.0,1399,68.05,5,0,0
3204,Toyota Innova 2.5 GX (Diesel) 8 Seater,2016,1151000,69500,Kansas,Manhattan,1,1,1,2,12.99,2494,100.6,8,0,0
3205,Datsun GO T BSIV,2014,225000,33000,Kansas,Lenexa,3,1,1,0,20.63,1198,67.0,5,0,0
3206,Hyundai i10 Magna 1.1L,2016,380000,80000,Kansas,Manhattan,3,1,1,0,19.81,1086,68.05,5,0,0
3207,Hyundai Elite i20 Magna Plus BSIV,2019,630000,5000,Kansas,Leawood,3,1,1,0,18.6,1197,81.86,5,0,0
3208,Hyundai i10 Magna 1.2 iTech SE,2014,351000,25000,Kansas,Lenexa,3,1,1,0,20.36,1197,78.9,5,0,0
3209,Skoda Fabia 1.2 TDI Active Plus,2012,199000,50000,Kansas,Lenexa,1,1,1,2,20.86,1199,75.0,5,0,0
3210,Tata Hexa XE,2017,850000,50000,Kansas,Lenexa,1,1,1,0,17.6,2179,147.94,7,0,0
3211,Tata Indica Vista Terra Quadrajet 1.3L,2010,105000,120000,Kansas,Leawood,1,1,1,2,18.0,1248,75.0,5,0,0
3212,Tata Manza Aura (ABS) Quadrajet,2010,300000,120000,Kansas,Leawood,1,1,1,4,18.8,1248,90.0,5,0,0
3213,Toyota Innova 2.5 GX (Diesel) 7 Seater,2016,950000,80000,Kansas,Leawood,1,1,1,0,12.99,2494,100.6,7,0,0
3214,Mahindra TUV 300 T8,2015,430000,110000,Kansas,Olathe,1,1,1,2,18.49,1493,100.0,7,0,0
3215,Ford Endeavour 3.2 Titanium AT 4X4,2016,2100000,80000,Kansas,Manhattan,1,1,0,0,10.91,3198,197.0,7,0,0
3216,Hyundai Grand i10 1.2 CRDi Sportz,2018,540000,30000,Kansas,Manhattan,1,1,1,0,24.0,1186,73.97,5,0,0
3217,Hyundai Santro Xing GL LPG,2012,175000,60000,Washington,Des Moines,2,1,1,2,17.8,1086,63.0,5,0,3
3218,Hyundai Creta 1.6 CRDi AT SX Plus,2018,1150000,44000,Washington,Des Moines,1,1,0,0,17.01,1582,126.2,5,0,3
3219,Maruti Alto 800 LXI,2020,350000,5000,Washington,Des Moines,3,1,1,0,22.05,796,47.3,5,0,3
3220,Hyundai Elite i20 Petrol Asta Option,2019,690000,18000,Washington,Bremerton,3,1,1,0,18.6,1197,81.86,5,0,3
3221,Hyundai i20 Asta 1.4 CRDi,2015,535000,80000,Washington,Burien,1,1,1,0,22.54,1396,88.73,5,0,3
3222,Maruti Vitara Brezza ZDi Plus,2016,730000,100000,Washington,Burien,1,1,1,0,24.3,1248,88.5,5,0,3
3223,Hyundai EON Era Plus,2016,280000,19000,Washington,Burien,3,1,1,0,21.1,814,55.2,5,0,3
3224,Maruti Swift AMT ZXI,2019,650000,33000,Washington,Burien,3,1,0,0,21.21,1197,81.8,5,0,3
3225,Toyota Innova 2.5 GX 7 STR,2012,520000,162000,Washington,Edmonds,1,1,1,1,12.8,2494,102.0,7,0,3
3226,Hyundai Xcent 1.2 VTVT E,2020,360000,65000,Washington,Burien,3,1,1,2,20.14,1197,81.86,5,0,3
3227,Maruti Swift Dzire Vdi BSIV,2011,250000,170000,Washington,Edmonds,1,1,1,0,19.3,1248,73.9,5,0,3
3228,Volkswagen Ameo 1.5 TDI Trendline,2017,575000,40000,Washington,Bremerton,1,1,1,0,21.66,1498,108.62,5,0,3
3229,Tata Indigo CS LS (TDI) BS III,2012,170000,120000,Washington,Burien,1,1,1,4,19.09,1396,69.0,5,0,3
3230,Maruti Vitara Brezza LDi Option,2017,711000,53000,Washington,Burien,1,1,1,0,24.3,1248,88.5,5,0,3
3231,Maruti Wagon R VXI BSIII,2013,250000,90000,Washington,Des Moines,3,1,1,0,18.9,998,67.1,5,0,3
3232,Maruti Swift Dzire VDI Optional,2017,675000,35000,Washington,Des Moines,1,1,1,0,26.59,1248,74.0,5,0,3
3233,Maruti Wagon R VXI BS IV,2016,325000,50000,Washington,Burien,3,1,1,0,20.51,998,67.04,5,0,3
3234,Maruti Alto 800 LXI,2016,250000,20000,Washington,Des Moines,3,1,1,0,22.74,796,47.3,5,0,3
3235,Maruti Swift AMT ZDI,2019,740000,38000,Idaho,Post Falls,1,1,0,0,28.4,1248,74.0,5,0,3
3236,Honda Amaze S i-VTEC,2019,690000,1303,Idaho,Nampa,3,0,1,0,17.8,1198,86.7,5,0,3
3237,Audi Q5 35TDI Premium Plus,2018,3975000,31800,Idaho,Pocatello,1,0,0,0,17.01,1968,188.0,5,0,3
3238,Lexus ES 300h,2019,5150000,20000,Idaho,Nampa,3,0,0,0,22.37,2487,214.56,5,0,3
3239,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,45000,Idaho,Pocatello,1,0,0,0,19.33,1999,177.0,5,0,3
3240,Jeep Wrangler 2016-2019 3.6 4X4,2017,4100000,17000,Idaho,Pocatello,3,1,0,0,9.5,3604,280.0,5,0,3
3241,Land Rover Discovery Sport TD4 SE,2019,4500000,21000,Idaho,Nampa,1,0,0,0,12.83,1999,148.31,7,0,3
3242,BMW 5 Series 520d Sport Line,2018,3790000,29500,Idaho,Nampa,1,0,0,0,22.48,1995,187.74,5,0,3
3243,Honda CR-V 2.4L 4WD AT AVN,2017,1750000,73000,California,Paradise,3,0,0,0,12.0,2354,187.4,5,0,3
3244,Skoda Superb LK 1.8 TSI AT,2018,1864999,50000,California,Paradise,3,0,0,0,14.67,1798,177.46,5,0,3
3245,Maruti Ciaz 1.3 Alpha,2017,800000,28050,California,Palo Alto,1,0,1,0,28.09,1248,88.5,5,0,3
3246,Honda CR-V 2.4L 4WD AT AVN,2017,1825000,58000,California,Paradise,3,0,0,0,12.0,2354,187.4,5,0,3
3247,Tata Hexa XTA,2017,1295000,58000,California,Paradise,1,0,0,0,17.6,2179,153.86,7,0,3
3248,Renault Duster 85PS Diesel RxZ,2014,425000,69000,California,Paradise,1,0,1,0,19.87,1461,83.8,5,0,3
3249,Mercedes-Benz GL-Class 350 CDI Luxury,2016,4090000,70000,Vermont,Bennington,1,0,0,0,12.0,2987,224.0,7,0,1
3250,Hyundai Creta 1.6 SX Automatic Diesel,2015,910000,40000,California,Paradise,1,0,0,0,17.6,1582,126.2,5,0,3
3251,Toyota Corolla Altis 1.8 G CVT,2013,625000,39000,California,Paradise,3,0,0,0,14.28,1798,138.03,5,0,3
3252,Volvo XC40 D4 R-Design,2018,3400000,22000,Texas,Friendswood,1,0,0,0,18.0,1969,190.0,5,0,0
3253,Maruti Ciaz ZDi,2015,535000,40000,Texas,Friendswood,1,0,1,0,26.21,1248,88.5,5,0,0
3254,Mahindra Bolero 2011-2019 SLX,2011,325000,142000,Texas,Friendswood,1,1,1,0,15.96,2523,62.1,7,0,0
3255,Maruti Swift VXI Deca,2016,500000,22947,Pennsylvania,Levittown,3,1,1,0,20.4,1197,81.8,5,0,1
3256,Hyundai i10 Sportz,2013,300000,30000,Pennsylvania,Levittown,3,1,1,2,20.36,1197,78.9,5,0,1
3257,Hyundai EON D Lite Plus,2016,270000,7672,Pennsylvania,Levittown,3,1,1,0,21.1,814,55.2,5,0,1
3258,Maruti Alto LXi,2010,160000,36659,Rhode Island,Cranston,3,1,1,0,19.7,796,46.3,5,0,1
3259,Maruti Omni E MPI STD BS IV,2016,210000,60000,California,Fresno,3,1,1,0,16.8,796,34.2,8,0,3
3260,Mahindra XUV500 W4,2014,850000,120000,New Jersey,Dumont,1,1,1,0,15.1,2179,140.0,7,0,1
3261,Mahindra XUV500 W4,2014,880000,120000,Maine,Bangor,1,1,1,0,15.1,2179,140.0,7,0,1
3262,Maruti Zen Estilo Sports,2010,150000,39000,California,Fresno,3,1,1,0,16.9,1061,64.9,5,0,3
3263,Mahindra TUV 300 T8 AMT,2015,775000,45000,California,Fresno,1,1,0,0,18.49,1493,100.0,7,0,3
3264,Maruti Alto LXi,2009,160000,70000,California,Fresno,3,1,1,4,19.7,796,46.3,5,0,3
3265,Ford Figo Diesel EXI,2012,220000,100000,Rhode Island,Warwick,1,1,1,2,20.0,1399,68.0,5,0,1
3266,Hyundai i20 1.4 Asta Option,2017,670000,48000,New Jersey,Lyndhurst,1,1,1,0,22.54,1396,88.73,5,0,1
3267,Hyundai i20 1.4 Sportz,2018,780000,35000,Rhode Island,Coventry,1,1,1,0,22.54,1396,88.73,5,0,1
3268,Maruti Baleno Sigma 1.2,2017,515000,23000,Maine,Saco,3,1,1,0,21.4,1197,83.1,5,0,1
3269,Hyundai i20 2015-2017 Asta 1.4 CRDi,2017,800000,14000,Kentucky,Covington,1,1,1,0,22.54,1396,88.73,5,0,2
3270,Hyundai i20 2015-2017 Asta 1.4 CRDi,2017,800000,14000,Kentucky,Covington,1,1,1,0,22.54,1396,88.73,5,0,2
3271,Mahindra XUV500 W8 2WD,2014,850000,60000,Kentucky,Bowling Green,1,1,1,0,15.1,2179,140.0,7,0,2
3272,Hyundai EON Era Plus,2013,200000,60000,Kentucky,Bowling Green,3,1,1,2,21.1,814,55.2,5,0,2
3273,Skoda Fabia 1.4 TDI Ambiente,2008,140000,150000,Kentucky,Covington,1,1,1,4,19.4,1422,70.0,5,0,2
3274,Hyundai Verna 1.6 VTVT AT SX,2016,800000,80000,Kentucky,Covington,3,1,0,2,17.01,1591,121.3,5,0,2
3275,Maruti Alto K10 2010-2014 VXI,2013,250000,35000,Indiana,Frankfort,3,1,1,0,20.92,998,67.1,5,0,0
3276,Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2017,800000,44500,Indiana,Frankfort,1,1,1,0,25.1,1248,88.5,5,0,0
3277,Maruti Ciaz ZDi Plus,2015,600000,60000,Indiana,Frankfort,1,1,1,4,26.21,1248,88.5,5,0,0
3278,Renault Fluence Diesel E4,2012,250000,120000,Kansas,Wichita,1,1,1,4,21.8,1461,78.0,5,0,0
3279,Honda Amaze S i-DTEC,2016,500000,80000,Kentucky,Bowling Green,1,1,1,2,25.8,1498,98.6,5,0,2
3280,Maruti Gypsy King Soft Top MPI BSIV,2019,750000,9900,Kentucky,Covington,3,1,1,0,11.96,1298,80.0,8,0,2
3281,Maruti Swift ZDi,2014,650000,68000,Ohio,Cincinnati,1,1,1,0,22.9,1248,74.0,5,0,1
3283,Honda BRV i-DTEC V MT,2016,950000,60000,Ohio,Cincinnati,1,1,1,0,21.9,1498,98.6,7,0,1
3284,Chevrolet Tavera Neo 3 LS 10 Seats BSIII,2015,580000,110000,Ohio,Cleveland,1,1,1,2,13.58,2499,72.4,10,0,1
3285,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,2019,640000,10000,Ohio,Cincinnati,3,1,1,0,18.9,1197,81.86,5,0,1
3286,Mahindra Scorpio VLX 2WD AT BSIII,2014,800000,80000,Ohio,Cincinnati,1,1,0,0,11.79,2179,120.0,8,0,1
3287,Maruti A-Star Vxi,2011,347000,30000,Ohio,Cincinnati,3,1,1,0,19.0,998,66.1,5,0,1
3288,Mahindra XUV500 W8 2WD,2014,1000000,120000,Ohio,Canton,1,1,1,4,15.1,2179,140.0,7,0,1
3289,Hyundai EON Sportz,2016,300000,35000,Ohio,Canton,3,1,1,0,21.1,814,55.2,5,0,1
3290,Tata Tigor 1.2 Revotron XZ,2017,493000,40000,Ohio,Cleveland,3,1,1,0,20.3,1199,84.0,5,0,1
3291,Hyundai Grand i10 Magna,2014,370000,60000,Ohio,Cincinnati,3,1,1,0,18.9,1197,82.0,5,0,1
3292,Maruti Swift Dzire ZDi,2008,250000,90000,Ohio,Cleveland,1,1,1,1,19.3,1248,73.9,5,0,1
3293,Datsun RediGO 1.0 T Option,2017,300000,20000,Ohio,Canton,3,1,1,0,22.5,999,67.0,5,0,1
3294,Renault KWID Climber 1.0 AMT,2017,450000,40000,Ohio,Cincinnati,3,1,0,0,24.04,999,67.0,5,0,1
3295,Ford Figo Diesel Titanium,2010,185000,124316,Ohio,Reynoldsburg,1,0,1,2,20.0,1399,68.0,5,0,1
3296,Mahindra XUV300 W8 Option Dual Tone Diesel BSIV,2019,1225000,6544,Ohio,Reynoldsburg,1,1,1,0,20.0,1497,115.0,5,0,1
3297,Toyota Innova 2.5 GX (Diesel) 8 Seater,2015,1000000,50000,Ohio,Reynoldsburg,1,1,1,0,12.99,2494,100.6,8,0,1
3298,Hyundai i20 Magna 1.2,2016,600000,10000,Ohio,Reynoldsburg,3,1,1,0,18.6,1197,81.83,5,0,1
3299,Mahindra XUV500 W7 BSIV,2018,1100000,50000,Rhode Island,Barrington,1,1,1,0,15.1,2179,152.87,7,0,1
3300,Hyundai Grand i10 SportZ Edition,2015,360000,30000,New Jersey,Linden,3,1,1,2,18.9,1197,81.86,5,0,1
3301,Maruti Swift Dzire VXi,2012,285000,69000,Maine,Westbrook,3,1,1,0,17.5,1298,85.8,5,0,1
3302,Mahindra KUV 100 mFALCON D75 K8,2016,350000,49600,New Jersey,Passaic,1,1,1,2,25.32,1198,77.0,6,0,1
3303,Hyundai i10 Era,2008,130000,30000,Vermont,Essex Junction,3,1,1,2,19.81,1086,68.05,5,0,1
3304,Chevrolet Enjoy 1.3 TCDi LTZ 8,2016,500000,198000,Massachusetts,Grafton,1,1,1,0,18.2,1248,73.74,8,0,1
3305,Hyundai i20 Asta (o),2010,350000,80000,New Jersey,Roselle,3,1,1,0,17.0,1197,80.0,5,0,1
3306,Maruti Baleno Delta Automatic,2019,685000,19000,New Hampshire,Bedford,3,1,0,0,21.4,1197,83.1,5,0,1
3307,Maruti Eeco CNG 5 Seater AC BSIV,2020,399000,5000,New Hampshire,Merrimack,0,1,1,0,21.94,1196,61.7,5,0,1
3308,Hyundai Grand i10 1.2 Kappa Magna BSIV,2017,525000,10000,New Jersey,Iselin,3,1,1,0,18.9,1197,81.86,5,0,1
3309,Maruti Ertiga BSIV VXI,2017,765000,40000,New Jersey,Hackensack,3,1,1,0,17.5,1373,91.1,7,0,1
3310,Maruti Swift VDI,2012,450000,97000,New Jersey,New Brunswick,1,1,1,4,22.9,1248,74.0,5,0,1
3312,Nissan Micra Active XV,2014,390000,30000,New Jersey,Sayreville,3,1,1,0,19.69,1198,67.04,5,0,1
3313,Maruti Ertiga SHVS ZDI Plus,2017,940000,120000,New Jersey,Passaic,1,1,1,0,24.52,1248,88.5,7,0,1
3314,Renault Duster 110PS Diesel RxZ,2013,650000,120000,Connecticut,Meriden,1,1,1,2,19.01,1461,108.45,5,0,1
3315,Ford Figo Diesel Titanium,2012,320000,103994,Maine,Gorham,1,1,1,1,20.0,1399,68.0,5,0,1
3316,Toyota Corolla AE,2003,145000,70000,Vermont,South Burlington,3,1,1,2,13.4,1794,125.0,5,0,1
3317,Ford Figo Aspire 1.5 TDCi Titanium,2017,670000,70000,Massachusetts,Southbridge,1,1,1,0,25.83,1498,99.0,5,0,1
3318,Maruti SX4 ZDI Leather,2011,350000,115000,Massachusetts,Somerset,1,1,1,1,21.5,1248,88.8,5,0,1
3319,Tata Indica Vista Quadrajet VX,2012,285000,178000,Connecticut,Naugatuck,1,1,1,2,22.3,1248,74.0,5,0,1
3320,Maruti Zen Estilo LX BSIV,2011,300000,40000,Maine,Sanford,3,1,1,4,19.0,998,67.1,5,0,1
3321,Ford Figo Diesel EXI,2011,300000,80000,Connecticut,Greenwich,1,1,1,0,20.0,1399,68.0,5,0,1
3322,Audi Q7 3.0 TDI Quattro,2009,810000,98000,Massachusetts,Palmer,1,1,0,1,12.07,2967,241.4,7,0,1
3323,Tata Indica V2 DLS TC,2009,90000,118000,New Hampshire,Dover,1,1,1,2,16.8,1405,62.0,5,0,1
3324,Maruti Alto LX,2004,100000,100000,Pennsylvania,West Mifflin,3,1,1,2,19.7,796,46.3,5,0,1
3325,Tata Indica V2 2001-2011 DLS BSIII,2009,90000,120000,Pennsylvania,West Mifflin,1,1,1,2,17.88,1396,52.8,5,0,1
3326,Mahindra Scorpio Gateway 2WD,2013,459999,120000,Connecticut,Norwalk,1,1,1,2,13.5,2609,115.0,5,0,1
3327,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2009,525000,217000,North Dakota,Grand Forks,1,1,1,1,12.8,2494,102.0,8,0,0
3328,Maruti Wagon R AX BSIV,2011,250000,65000,North Dakota,Grand Forks,3,1,1,2,18.9,998,67.1,5,0,0
3329,Hyundai i10 Asta,2012,300000,41000,North Dakota,Minot,3,1,1,2,20.36,1197,78.9,5,0,0
3330,Maruti Swift ZXI ABS,2005,130000,120000,North Dakota,Bismarck,3,1,1,2,16.1,1298,88.2,5,0,0
3331,Maruti Alto K10 LXI,2011,199000,70000,North Dakota,Fargo,3,1,1,4,20.92,998,67.1,5,0,0
3332,Renault Duster 85PS Diesel RxL Optional,2012,545000,90000,North Dakota,Fargo,1,1,1,2,20.46,1461,83.8,5,0,0
3333,Maruti Ertiga ZDI,2014,570000,80000,North Dakota,Fargo,1,1,1,2,20.77,1248,88.8,7,0,0
3334,Honda City 2017-2020 VTEC,2006,150000,120000,North Dakota,Fargo,3,1,1,2,16.9,1497,100.0,5,0,0
3335,Maruti Alto STD,2009,114999,100000,North Dakota,Bismarck,3,1,1,0,19.7,796,46.3,5,0,0
3336,Tata Tigor 1.2 Revotron XT,2018,450000,35000,North Dakota,Fargo,3,1,1,0,20.3,1199,84.0,5,0,0
3337,Renault Triber RXT BSIV,2019,600000,5000,North Dakota,Fargo,3,1,1,0,20.0,999,72.0,7,0,0
3338,Maruti Vitara Brezza VDi Option,2016,610000,110000,North Dakota,Grand Forks,1,1,1,0,24.3,1248,88.5,5,0,0
3339,Hyundai i20 1.2 Asta Option,2017,690000,20000,North Dakota,Minot,3,1,1,0,18.6,1197,81.83,5,0,0
3340,Tata Nexon 1.2 Revotron XZ Plus,2018,790000,15000,North Dakota,Minot,3,1,1,0,17.0,1198,108.5,5,0,0
3341,Maruti Alto K10 2010-2014 VXI,2014,254999,40000,North Dakota,Minot,3,1,1,2,20.92,998,67.1,5,0,0
3342,Honda Jazz 1.2 V i VTEC,2016,500000,41000,North Dakota,Fargo,3,1,1,0,18.7,1199,88.7,5,0,0
3343,Mahindra Bolero SLX,2011,340000,100000,North Dakota,Minot,1,1,1,2,13.6,2523,63.0,7,0,0
3344,Mahindra Bolero SLX,2007,245000,110000,North Dakota,Minot,1,1,1,4,13.6,2523,63.0,7,0,0
3345,Ford Fiesta Classic 1.4 Duratorq CLXI,2012,340000,120000,Virginia,Salem,1,1,1,4,17.8,1399,67.0,5,0,2
3346,Maruti Wagon R LXI,2008,221000,35008,Virginia,Salem,3,0,1,0,21.79,998,67.05,5,0,2
3347,Datsun RediGO T,2017,270000,31100,Texas,Round Rock,3,0,1,0,22.7,799,53.64,5,0,0
3348,Hyundai Xcent 1.1 CRDi Base,2014,455000,42312,Texas,Round Rock,1,0,1,0,24.4,1120,71.0,5,0,0
3349,Toyota Etios G Safety,2011,300000,72000,Texas,Rosenberg,3,0,1,0,17.6,1496,88.7,5,0,0
3350,Toyota Etios Liva 1.4 GD,2014,480000,54891,Texas,Richardson,1,0,1,0,23.59,1364,67.04,5,0,0
3351,Hyundai Verna CRDi 1.6 AT SX Plus,2018,1000000,30000,Texas,Richardson,1,1,0,0,22.0,1582,126.2,5,0,0
3352,BMW 3 Series 320d Luxury Line Plus,2017,2600000,44000,Texas,Rosenberg,1,0,0,0,22.69,1995,190.0,5,0,0
3353,Toyota Innova Crysta 2.8 ZX AT BSIV,2017,1850000,18890,Texas,Rosenberg,1,0,0,0,11.36,2755,171.5,7,0,0
3354,Renault Koleos 2.0 Diesel,2013,1000000,75010,Texas,Port Arthur,1,0,0,0,13.73,1995,148.0,5,0,0
3355,Renault Pulse RxZ Optional,2012,245000,100000,Texas,Port Arthur,1,0,1,0,23.08,1461,63.1,5,0,0
3356,Hyundai Grand i10 Magna AT,2019,625000,4337,Virginia,Salem,3,0,0,0,18.9,1197,82.0,5,0,2
3357,Volkswagen Polo 2015-2019 1.0 MPI Trendline,2018,560000,14495,Texas,Rosenberg,3,0,1,0,18.78,999,75.0,5,0,0
3358,Mahindra XUV500 W9 BSIV,2018,1475000,24000,Texas,Rowlett,1,0,1,0,15.1,2179,152.87,7,0,0
3359,Toyota Corolla Altis Diesel D4DG,2010,425000,83585,Texas,Round Rock,1,0,1,0,21.43,1364,87.2,5,0,0
3360,Volkswagen Polo GT TSI,2014,550000,31000,Texas,Port Arthur,3,0,0,2,17.21,1197,103.6,5,0,0
3361,Toyota Innova Crysta 2.4 GX MT BSIV,2016,1475000,100000,Texas,Port Arthur,1,0,1,0,13.68,2393,147.8,7,0,0
3362,Renault Duster 85PS Diesel RxL,2017,750000,48406,Texas,Port Arthur,1,0,1,0,19.87,1461,83.8,5,0,0
3363,Hyundai i20 Era 1.4 CRDi,2016,570000,56239,Texas,Rowlett,1,0,1,0,22.54,1396,88.73,5,0,0
3364,Maruti Baleno Delta 1.2,2015,585000,33243,Texas,Rowlett,3,0,1,0,21.4,1197,83.1,5,0,0
3365,Honda Jazz 1.2 S AT i VTEC,2016,600000,26000,Texas,Rowlett,3,0,0,0,19.0,1199,88.7,5,0,0
3367,Hyundai i20 Active 1.2 SX with AVN,2016,530000,120000,Texas,Richardson,3,1,1,2,17.19,1197,81.86,5,0,0
3368,Hyundai i20 Asta Option 1.2,2016,540000,38000,Virginia,Salem,3,1,1,0,18.6,1197,81.83,5,0,2
3369,Hyundai EON Era Plus,2013,180000,60000,Texas,Rosenberg,3,1,1,0,21.1,814,55.2,5,0,0
3370,Maruti Swift Dzire VXI,2014,450000,30000,Texas,Rosenberg,3,1,1,0,19.1,1197,85.8,5,0,0
3371,Chevrolet Beat LT,2015,200000,50000,Texas,Round Rock,3,1,1,0,18.6,1199,76.8,5,0,0
3372,Tata Tiago 1.2 Revotron XZ,2017,425000,42000,Virginia,Blacksburg,3,1,1,0,23.84,1199,84.0,5,0,2
3373,Chevrolet Sail 1.2 LS ABS,2016,400000,30000,Virginia,Alexandria,3,1,1,0,18.2,1199,82.4,5,0,2
3374,Ford Ikon 1.3 Flair,2005,150000,15858,Virginia,Alexandria,3,1,1,0,13.8,1299,70.0,5,0,2
3375,Maruti Alto 800 LXI,2017,310000,15000,Virginia,Annandale,3,1,1,0,24.7,796,47.3,5,0,2
3376,Chevrolet Tavera Neo 3 LT 9 Seats BSIII,2014,500000,50000,Virginia,Annandale,1,1,1,0,13.58,2499,72.4,9,0,2
3377,Chevrolet Beat Diesel,2013,200000,60000,Virginia,Arlington,1,1,1,2,25.44,936,57.6,5,0,2
3378,Renault Lodgy 85PS RxE 7 Seater,2018,900000,35000,Virginia,Arlington,1,1,1,0,21.04,1461,83.8,7,0,2
3379,Ambassador CLASSIC 1500 DSL AC,2000,75000,90000,Virginia,Arlington,1,1,1,2,12.8,1489,35.5,5,0,2
3380,Maruti Swift LXI Optional-O,2015,400000,50000,Virginia,Annandale,3,1,1,0,20.4,1197,83.11,5,0,2
3381,Honda Mobilio RS i DTEC,2015,650000,110000,Virginia,Annandale,1,1,1,0,24.5,1498,98.6,7,0,2
3382,Maruti Swift VDI,2015,480000,87847,Virginia,Arlington,1,0,1,0,28.4,1248,74.0,5,0,2
3383,Maruti Alto LXi,2009,140000,35000,Virginia,Arlington,3,1,1,0,19.7,796,46.3,5,0,2
3384,Maruti Swift VXI 2018,2018,550000,5000,Virginia,Arlington,3,1,1,0,22.0,1197,81.8,5,0,2
3385,Maruti Wagon R AMT VXI,2017,380000,29000,California,East Los Angeles,3,1,0,0,20.51,998,67.0,5,0,3
